tripduration,starttime,stoptime,start station latitude,start station longitude,end station latitude,end station longitude,bikeid,usertype,birth year,gender
126,19:51.4,21:58.0,40.72165072,-74.04288411,40.7211236,-74.03805095,29523,Subscriber,1985,1
357,20:11.2,26:08.6,40.72333159,-74.04595256,40.7192517,-74.034234,29459,Subscriber,1988,1
289,20:29.1,25:18.3,40.72601173,-74.05038893,40.71958612,-74.04311746,29291,Subscriber,1987,1
834,21:16.5,35:11.1,40.71346383,-74.06285852,40.72759597,-74.04424731,29247,Subscriber,1982,1
272,21:42.4,26:14.6,40.7287448,-74.0321082,40.7211236,-74.03805095,26299,Subscriber,1981,1
796,22:50.4,36:07.4,40.7177325,-74.043845,40.7242941,-74.0354826,29618,Subscriber,1962,1
227,24:21.5,28:08.8,40.7183552,-74.03891444,40.71687,-74.03281,26214,Subscriber,1984,1
474,24:49.2,32:43.6,40.7112423,-74.0557013,40.71958612,-74.04311746,29305,Subscriber,1979,1
311,25:29.1,30:40.7,40.71958612,-74.04311746,40.72759597,-74.04424731,29210,Subscriber,1973,2
361,26:31.0,32:32.6,40.7376037,-74.0524783,40.7308971,-74.06391263,29526,Subscriber,1981,1
294,27:35.0,32:29.2,40.72601173,-74.05038893,40.71958612,-74.04311746,26184,Subscriber,1991,1
232,27:40.9,31:33.1,40.72333159,-74.04595256,40.72759597,-74.04424731,29593,Subscriber,1977,1
355,28:14.1,34:09.9,40.72165072,-74.04288411,40.71687,-74.03281,26198,Subscriber,1958,1
464,28:46.3,36:30.5,40.7241765,-74.0506564,40.7192517,-74.034234,29611,Subscriber,1993,1
354,28:54.6,34:49.1,40.7177325,-74.043845,40.72759597,-74.04424731,29211,Subscriber,1983,1
176,29:09.4,32:06.3,40.72333159,-74.04595256,40.71958612,-74.04311746,26190,Subscriber,1988,2
231,29:14.1,33:05.4,40.7241765,-74.0506564,40.71958612,-74.04311746,29260,Subscriber,1990,1
192,29:16.6,32:29.0,40.71241882,-74.03852552,40.7141454,-74.0335519,26285,Subscriber,1980,1
397,29:58.0,36:35.2,40.74590997,-74.05727148,40.73367,-74.0625,29283,Subscriber,1979,2
185,30:37.2,33:43.0,40.72528911,-74.04557168,40.71958612,-74.04311746,29572,Subscriber,1969,0
214,30:56.1,34:30.6,40.7183552,-74.03891444,40.7192517,-74.034234,29516,Subscriber,1972,1
237,31:45.1,35:42.6,40.71458404,-74.04281706,40.7141454,-74.0335519,29578,Subscriber,1964,2
223,32:36.8,36:20.1,40.71241882,-74.03852552,40.71687,-74.03281,29449,Subscriber,1990,1
337,32:48.6,38:26.2,40.7127742,-74.0364857,40.7242941,-74.0354826,29225,Subscriber,1958,1
142,33:55.2,36:18.0,40.72333159,-74.04595256,40.71958612,-74.04311746,29655,Subscriber,1984,1
279,34:51.4,39:30.6,40.72601173,-74.05038893,40.72165072,-74.04288411,26215,Subscriber,1986,2
1565,38:32.0,04:37.8,40.7112423,-74.0557013,40.7112423,-74.0557013,29454,Subscriber,1971,2
122,39:35.3,41:38.1,40.71848892,-74.04772663,40.7177325,-74.043845,29205,Subscriber,1971,1
380,39:43.9,46:04.5,40.7287448,-74.0321082,40.7192517,-74.034234,29520,Subscriber,1978,1
273,40:30.8,45:04.5,40.72568548,-74.04879034,40.71958612,-74.04311746,26237,Subscriber,1986,2
229,40:59.6,44:48.8,40.72759597,-74.04424731,40.72165072,-74.04288411,29616,Subscriber,1968,1
216,41:36.4,45:12.6,40.71958612,-74.04311746,40.7241765,-74.0506564,29655,Subscriber,1991,1
289,42:37.3,47:26.8,40.72568548,-74.04879034,40.71958612,-74.04311746,29666,Subscriber,1980,2
681,43:57.8,55:18.8,40.72759597,-74.04424731,40.7192517,-74.034234,29463,Subscriber,1989,1
137,44:06.3,46:24.2,40.72163014,-74.04996783,40.71958612,-74.04311746,29613,Subscriber,1977,1
209,44:33.4,48:02.6,40.72601173,-74.05038893,40.71958612,-74.04311746,26170,Subscriber,1981,1
83,45:27.4,46:51.1,40.7192517,-74.034234,40.71687,-74.03281,29243,Subscriber,1974,2
259,47:11.0,51:30.8,40.7211236,-74.03805095,40.7127742,-74.0364857,29495,Subscriber,1986,1
348,47:11.1,52:59.2,40.7241765,-74.0506564,40.7183552,-74.03891444,29571,Subscriber,1987,1
313,49:00.9,54:14.9,40.72152515,-74.04630454,40.7183552,-74.03891444,29513,Subscriber,1969,1
221,49:24.7,53:06.4,40.72568548,-74.04879034,40.71958612,-74.04311746,29301,Subscriber,1983,2
345,49:42.1,55:27.9,40.72759597,-74.04424731,40.71958612,-74.04311746,29210,Subscriber,1982,2
301,49:43.7,54:44.8,40.72759597,-74.04424731,40.71958612,-74.04311746,29593,Subscriber,1986,1
253,50:09.2,54:23.1,40.72759597,-74.04424731,40.71958612,-74.04311746,29465,Subscriber,1967,2
867,50:52.8,05:20.4,40.71958612,-74.04311746,40.73496102,-74.05950308,26237,Subscriber,1976,1
326,50:54.1,56:20.9,40.72163014,-74.04996783,40.71649,-74.04105,29249,Subscriber,1986,1
395,51:19.9,57:55.9,40.72163014,-74.04996783,40.71687,-74.03281,26431,Subscriber,1949,1
275,53:18.4,57:54.3,40.71241882,-74.03852552,40.71687,-74.03281,29254,Subscriber,1958,1
710,53:35.9,05:26.6,40.74267714,-74.05178863,40.71942,-74.05099,26311,Subscriber,1995,1
297,54:45.3,59:43.2,40.72601173,-74.05038893,40.73520838,-74.04696375,26317,Subscriber,1981,2
263,55:02.7,59:26.7,40.7192517,-74.034234,40.7272235,-74.0337589,29229,Subscriber,1980,1
231,56:53.4,00:44.8,40.71958612,-74.04311746,40.72528911,-74.04557168,29445,Subscriber,1981,1
213,57:50.4,01:23.9,40.7127742,-74.0364857,40.71687,-74.03281,29495,Subscriber,1981,0
588,58:01.4,07:49.6,40.7177325,-74.043845,40.7272235,-74.0337589,29634,Customer,1993,1
103,58:16.4,59:59.7,40.7141454,-74.0335519,40.71687,-74.03281,29446,Subscriber,1984,1
490,59:42.7,07:53.6,40.73478582,-74.05044364,40.7308971,-74.06391263,26162,Subscriber,1961,1
1151,00:52.4,20:03.8,40.72333159,-74.04595256,40.72165072,-74.04288411,29626,Subscriber,1968,1
258,01:22.3,05:40.9,40.71346383,-74.06285852,40.7112423,-74.0557013,29452,Subscriber,1986,1
270,02:16.0,06:46.2,40.72601173,-74.05038893,40.72165072,-74.04288411,29550,Subscriber,1964,1
187,02:48.9,05:56.9,40.72165072,-74.04288411,40.72759597,-74.04424731,29217,Subscriber,1976,2
228,04:54.5,08:43.4,40.71958612,-74.04311746,40.72528911,-74.04557168,26161,Subscriber,1971,1
752,08:17.4,20:49.6,40.72759597,-74.04424731,40.7112423,-74.0557013,26281,Subscriber,1982,1
150,08:51.5,11:21.9,40.7211236,-74.03805095,40.7192517,-74.034234,29297,Subscriber,1962,1
778,09:56.8,22:55.0,40.7112423,-74.0557013,40.71687,-74.03281,29452,Subscriber,1978,1
179,10:15.2,13:14.3,40.74871595,-74.0404433,40.7443187,-74.0439909,26264,Subscriber,1964,2
243,11:36.1,15:39.9,40.72759597,-74.04424731,40.71958612,-74.04311746,29211,Subscriber,1977,1
239,13:02.5,17:01.7,40.72759597,-74.04424731,40.71958612,-74.04311746,29247,Subscriber,1984,1
344,13:13.8,18:58.8,40.7211236,-74.03805095,40.7241765,-74.0506564,29122,Subscriber,1982,1
293,13:37.2,18:30.7,40.72759597,-74.04424731,40.71958612,-74.04311746,29303,Subscriber,1982,1
1009,13:41.4,30:31.3,40.7443187,-74.0439909,40.72152515,-74.04630454,26189,Subscriber,1964,2
219,14:34.7,18:13.9,40.72759597,-74.04424731,40.71958612,-74.04311746,26163,Subscriber,1980,1
229,14:48.3,18:38.2,40.72165072,-74.04288411,40.7192517,-74.034234,29616,Subscriber,1986,1
124,14:55.9,17:00.7,40.7287448,-74.0321082,40.7272235,-74.0337589,26179,Subscriber,1975,1
269,14:58.7,19:27.8,40.7241765,-74.0506564,40.71848892,-74.04772663,29655,Subscriber,1984,2
605,16:26.7,26:32.1,40.7177325,-74.043845,40.7177325,-74.043845,29205,Subscriber,1953,2
810,18:14.0,31:44.5,40.7287448,-74.0321082,40.72165072,-74.04288411,29636,Subscriber,1981,2
285,18:40.1,23:25.2,40.7308971,-74.06391263,40.72755147,-74.07106072,29638,Subscriber,1984,1
496,22:36.0,30:52.9,40.72759597,-74.04424731,40.71687,-74.03281,26220,Subscriber,1992,1
137,25:19.7,27:37.6,40.7211236,-74.03805095,40.7242941,-74.0354826,26299,Subscriber,1987,2
181,25:43.7,28:45.1,40.7177325,-74.043845,40.71942,-74.05099,26180,Subscriber,1994,1
726,25:43.9,37:50.3,40.73520838,-74.04696375,40.71458404,-74.04281706,26165,Subscriber,1991,2
249,26:36.9,30:46.2,40.7241765,-74.0506564,40.71958612,-74.04311746,26221,Subscriber,1965,1
286,30:31.8,35:18.2,40.72759597,-74.04424731,40.7272235,-74.0337589,29217,Subscriber,1976,1
290,30:34.4,35:24.4,40.71958612,-74.04311746,40.7192517,-74.034234,29247,Subscriber,1969,0
139,30:41.2,33:00.6,40.7211236,-74.03805095,40.7183552,-74.03891444,26210,Subscriber,1979,2
489,31:23.0,39:32.9,40.7177325,-74.043845,40.72759597,-74.04424731,29205,Subscriber,1953,2
415,32:28.8,39:24.2,40.7241765,-74.0506564,40.72601173,-74.05038893,29674,Subscriber,1986,1
449,32:34.6,40:04.4,40.7211236,-74.03805095,40.72333159,-74.04595256,26248,Subscriber,1985,1
106,36:46.9,38:33.4,40.7141454,-74.0335519,40.71687,-74.03281,26157,Subscriber,1989,2
152,39:04.7,41:37.3,40.72528911,-74.04557168,40.72165072,-74.04288411,29486,Subscriber,1971,1
190,39:07.0,42:18.0,40.72528911,-74.04557168,40.71958612,-74.04311746,26161,Subscriber,1986,2
194,39:17.6,42:32.2,40.71958612,-74.04311746,40.72152515,-74.04630454,29496,Subscriber,1979,2
206,40:21.8,43:48.7,40.71958612,-74.04311746,40.71848892,-74.04772663,26173,Subscriber,1964,2
227,41:24.5,45:12.1,40.72528911,-74.04557168,40.71958612,-74.04311746,29652,Subscriber,1976,2
269,45:22.2,49:51.2,40.71848892,-74.04772663,40.71958612,-74.04311746,29532,Subscriber,1977,1
462,46:19.1,54:01.6,40.71958612,-74.04311746,40.72759597,-74.04424731,26161,Subscriber,1986,2
601,47:09.5,57:11.1,40.7241765,-74.0506564,40.71517768,-74.03768331,29122,Subscriber,1984,1
255,48:30.3,52:45.8,40.71958612,-74.04311746,40.72152515,-74.04630454,29287,Subscriber,1979,2
588,51:11.4,00:59.6,40.7272235,-74.0337589,40.7177325,-74.043845,29229,Customer,1993,1
290,54:08.2,58:59.0,40.7141454,-74.0335519,40.71958612,-74.04311746,29635,Subscriber,1986,1
398,55:02.3,01:40.9,40.72759597,-74.04424731,40.73520838,-74.04696375,26161,Subscriber,1983,1
299,56:44.0,01:43.0,40.72333159,-74.04595256,40.7211236,-74.03805095,26181,Subscriber,1979,2
385,02:56.1,09:21.3,40.72601173,-74.05038893,40.71958612,-74.04311746,26152,Subscriber,1956,2
246,09:03.1,13:09.2,40.71958612,-74.04311746,40.72568548,-74.04879034,29498,Subscriber,1991,1
426,09:28.2,16:34.8,40.7272235,-74.0337589,40.72759597,-74.04424731,26258,Subscriber,1968,1
415,09:45.0,16:40.6,40.7127742,-74.0364857,40.7272235,-74.0337589,26251,Subscriber,1989,1
244,13:05.2,17:10.1,40.72165072,-74.04288411,40.7192517,-74.034234,29227,Subscriber,1966,1
284,14:49.4,19:33.6,40.72528911,-74.04557168,40.72165072,-74.04288411,29582,Customer,1969,0
417,15:09.5,22:07.3,40.7183552,-74.03891444,40.71848892,-74.04772663,29513,Subscriber,1976,2
376,15:59.4,22:16.3,40.7183552,-74.03891444,40.71848892,-74.04772663,29608,Subscriber,1981,1
702,16:05.6,27:48.3,40.7311689,-74.0575736,40.72572614,-74.07195926,29279,Subscriber,1980,1
436,16:42.8,23:59.4,40.71848892,-74.04772663,40.71687,-74.03281,29266,Subscriber,1980,1
274,19:32.6,24:06.9,40.71458404,-74.04281706,40.71958612,-74.04311746,26293,Subscriber,1969,1
668,20:53.0,32:01.3,40.7242941,-74.0354826,40.7112423,-74.0557013,29507,Subscriber,1972,1
1404,21:55.4,45:20.3,40.71958612,-74.04311746,40.74590997,-74.05727148,29211,Subscriber,1981,2
210,23:45.1,27:15.1,40.7272235,-74.0337589,40.7192517,-74.034234,29228,Subscriber,1962,1
299,24:16.2,29:15.3,40.72568548,-74.04879034,40.71958612,-74.04311746,29272,Subscriber,1976,1
576,25:11.6,34:47.6,40.7241765,-74.0506564,40.72165072,-74.04288411,29645,Subscriber,1981,2
324,25:57.2,31:21.9,40.71649,-74.04105,40.72152515,-74.04630454,26295,Subscriber,1962,1
295,26:39.2,31:34.9,40.7272235,-74.0337589,40.7192517,-74.034234,29681,Subscriber,1964,1
287,27:29.3,32:17.1,40.71958612,-74.04311746,40.71653978,-74.04963791,29677,Subscriber,1988,1
1839,27:42.4,58:22.2,40.7241765,-74.0506564,40.71458404,-74.04281706,29240,Subscriber,1996,2
3164,30:00.1,22:45.0,40.7183552,-74.03891444,40.73520838,-74.04696375,29623,Customer,1983,1
594,32:35.1,42:30.1,40.7246051,-74.07840595,40.7308971,-74.06391263,29575,Customer,1969,0
322,33:36.8,38:59.6,40.72333159,-74.04595256,40.7177325,-74.043845,29306,Subscriber,1952,1
429,34:11.6,41:21.1,40.7272235,-74.0337589,40.71687,-74.03281,29634,Subscriber,1982,2
376,35:29.5,41:46.0,40.71458404,-74.04281706,40.72152515,-74.04630454,29209,Subscriber,1978,2
404,41:16.2,48:00.2,40.72568548,-74.04879034,40.7242941,-74.0354826,29646,Subscriber,1986,2
702,46:19.0,58:01.3,40.71687,-74.03281,40.71241882,-74.03852552,29446,Subscriber,1958,1
395,47:46.1,54:21.4,40.72759597,-74.04424731,40.7192517,-74.034234,26258,Subscriber,1987,1
230,49:15.0,53:05.1,40.7242941,-74.0354826,40.7192517,-74.034234,29646,Subscriber,1986,1
2690,51:37.4,36:28.3,40.7192517,-74.034234,40.7211236,-74.03805095,29463,Subscriber,1949,1
493,52:09.6,00:23.5,40.7192517,-74.034234,40.71958612,-74.04311746,29296,Subscriber,1983,2
895,52:20.4,07:16.1,40.72152515,-74.04630454,40.7192517,-74.034234,26189,Subscriber,1987,1
185,54:56.2,58:01.4,40.7192517,-74.034234,40.7183552,-74.03891444,29603,Subscriber,1972,1
201,55:16.4,58:37.5,40.72759597,-74.04424731,40.72152515,-74.04630454,29205,Subscriber,1988,2
165,55:55.3,58:40.9,40.71958612,-74.04311746,40.72152515,-74.04630454,29635,Subscriber,1959,2
218,58:16.1,01:54.5,40.7177325,-74.043845,40.7211236,-74.03805095,26250,Subscriber,1981,1
628,58:25.4,08:53.8,40.71517768,-74.03768331,40.7241765,-74.0506564,29122,Subscriber,1984,1
264,02:16.4,06:40.5,40.7211236,-74.03805095,40.7272235,-74.0337589,29525,Subscriber,1981,1
560,04:18.2,13:38.6,40.7141454,-74.0335519,40.7272235,-74.0337589,29578,Subscriber,1986,1
805,07:22.3,20:48.0,40.72572614,-74.07195926,40.71458404,-74.04281706,29279,Customer,1969,0
127,10:46.6,12:53.8,40.72333159,-74.04595256,40.71848892,-74.04772663,26252,Subscriber,1972,1
401,10:52.2,17:34.0,40.71848892,-74.04772663,40.72759597,-74.04424731,29608,Subscriber,1968,1
509,13:15.1,21:44.4,40.7127742,-74.0364857,40.72333159,-74.04595256,29482,Subscriber,1986,1
348,13:15.8,19:03.8,40.7141454,-74.0335519,40.71848892,-74.04772663,26285,Subscriber,1975,1
355,14:59.9,20:55.3,40.73520838,-74.04696375,40.72165072,-74.04288411,26226,Subscriber,1984,1
540,17:15.3,26:15.6,40.71848892,-74.04772663,40.7192517,-74.034234,26173,Subscriber,1959,2
317,18:20.5,23:37.9,40.72152515,-74.04630454,40.71649,-74.04105,26295,Subscriber,1962,1
350,19:51.2,25:41.9,40.72528911,-74.04557168,40.7272235,-74.0337589,29517,Subscriber,1956,1
733,20:23.0,32:36.4,40.7112423,-74.0557013,40.7127742,-74.0364857,26281,Subscriber,1982,1
165,21:18.9,24:04.3,40.71458404,-74.04281706,40.71958612,-74.04311746,29279,Subscriber,1993,1
769,24:58.6,37:48.1,40.7211236,-74.03805095,40.7272235,-74.0337589,26191,Subscriber,1979,1
163,26:19.5,29:02.7,40.72759597,-74.04424731,40.72333159,-74.04595256,29608,Subscriber,1968,1
190,26:37.8,29:48.5,40.71458404,-74.04281706,40.7177325,-74.043845,26165,Subscriber,1992,1
254,27:00.4,31:14.7,40.7211236,-74.03805095,40.71687,-74.03281,26181,Subscriber,1993,1
345,28:50.5,34:36.2,40.7242941,-74.0354826,40.72152515,-74.04630454,26299,Subscriber,1966,1
369,30:49.6,36:58.6,40.7272235,-74.0337589,40.71958612,-74.04311746,29517,Subscriber,1962,1
581,31:58.8,41:40.3,40.72528911,-74.04557168,40.71687,-74.03281,29445,Subscriber,1982,1
533,34:04.1,42:57.3,40.71458404,-74.04281706,40.72528911,-74.04557168,29241,Subscriber,1996,2
8526,37:38.9,59:45.6,40.73520838,-74.04696375,40.74871595,-74.0404433,29623,Customer,1983,1
383,39:36.1,45:59.8,40.72528911,-74.04557168,40.71649,-74.04105,26195,Subscriber,1982,1
400,39:51.9,46:32.8,40.71958612,-74.04311746,40.7141454,-74.0335519,29572,Subscriber,1986,1
273,43:48.3,48:22.1,40.7211236,-74.03805095,40.7272235,-74.0337589,29448,Subscriber,1968,1
1781,47:23.5,17:05.3,40.72533993,-74.06762213,40.7272235,-74.0337589,29613,Subscriber,1972,1
109,47:36.6,49:26.1,40.7287448,-74.0321082,40.7272235,-74.0337589,26318,Subscriber,1997,1
791,48:42.3,01:53.8,40.7272235,-74.0337589,40.74267714,-74.05178863,26251,Subscriber,1968,1
786,49:11.1,02:17.4,40.72333159,-74.04595256,40.7141454,-74.0335519,26265,Subscriber,1986,1
148,49:58.7,52:26.8,40.72152515,-74.04630454,40.71958612,-74.04311746,29635,Subscriber,1959,2
384,51:00.7,57:25.5,40.71649,-74.04105,40.71942,-74.05099,29249,Subscriber,1992,2
106,53:11.4,54:58.0,40.72165072,-74.04288411,40.72152515,-74.04630454,29645,Subscriber,1987,1
221,53:16.8,56:57.9,40.7177325,-74.043845,40.71458404,-74.04281706,26194,Subscriber,1992,1
222,53:36.8,57:19.2,40.72528911,-74.04557168,40.71958612,-74.04311746,29218,Subscriber,1993,1
298,56:03.1,01:01.1,40.7192517,-74.034234,40.7242941,-74.0354826,29606,Subscriber,1986,1
442,57:38.9,05:01.0,40.71687,-74.03281,40.72152515,-74.04630454,29243,Subscriber,1969,0
177,59:31.8,02:29.1,40.72333159,-74.04595256,40.72759597,-74.04424731,29608,Subscriber,1988,2
156,07:33.2,10:09.9,40.72152515,-74.04630454,40.72601173,-74.05038893,29214,Subscriber,1993,1
601,11:51.2,21:52.5,40.71687,-74.03281,40.7242941,-74.0354826,29445,Customer,1969,0
848,12:14.4,26:22.5,40.74267714,-74.05178863,40.72152515,-74.04630454,26251,Customer,1989,1
112,16:33.3,18:26.0,40.71848892,-74.04772663,40.71958612,-74.04311746,26252,Subscriber,1977,1
725,18:56.9,31:02.8,40.7241765,-74.0506564,40.7141454,-74.0335519,29122,Customer,1993,1
272,19:03.8,23:36.1,40.73367,-74.0625,40.73496102,-74.05950308,29283,Subscriber,1961,1
673,21:59.8,33:13.1,40.7177325,-74.043845,40.71346383,-74.06285852,29597,Subscriber,1997,2
513,23:17.3,31:50.5,40.7192517,-74.034234,40.72759597,-74.04424731,29516,Subscriber,1987,1
279,24:24.0,29:03.7,40.72528911,-74.04557168,40.7242941,-74.0354826,29450,Subscriber,1977,1
356,25:12.9,31:09.7,40.71942,-74.05099,40.71649,-74.04105,26182,Subscriber,1992,2
355,25:34.4,31:30.3,40.72333159,-74.04595256,40.7192517,-74.034234,26301,Subscriber,1983,1
233,26:18.0,30:11.2,40.71958612,-74.04311746,40.72759597,-74.04424731,29301,Subscriber,1992,1
7095,28:13.3,26:29.2,40.7287448,-74.0321082,40.7287448,-74.0321082,29230,Subscriber,1975,1
145,28:34.2,30:59.9,40.72601173,-74.05038893,40.72333159,-74.04595256,29214,Subscriber,1993,1
336,29:33.3,35:09.7,40.72152515,-74.04630454,40.7242941,-74.0354826,29205,Subscriber,1966,1
385,29:35.9,36:00.9,40.7177325,-74.043845,40.7141454,-74.0335519,29229,Subscriber,1975,1
646,29:50.8,40:37.4,40.73496102,-74.05950308,40.71458404,-74.04281706,29283,Subscriber,1982,1
612,32:24.2,42:36.5,40.7192517,-74.034234,40.71848892,-74.04772663,26173,Subscriber,1959,2
140,32:50.3,35:10.4,40.72601173,-74.05038893,40.72163014,-74.04996783,29477,Subscriber,1988,1
378,34:17.2,40:35.6,40.7272235,-74.0337589,40.71958612,-74.04311746,29525,Subscriber,1990,1
550,35:56.8,45:07.2,40.7308971,-74.06391263,40.7308971,-74.06391263,26227,Subscriber,1969,1
285,36:16.6,41:02.1,40.72333159,-74.04595256,40.71458404,-74.04281706,29214,Subscriber,1993,1
252,37:25.0,41:37.9,40.72601173,-74.05038893,40.72152515,-74.04630454,26260,Subscriber,1973,2
1251,37:25.1,58:16.1,40.71848892,-74.04772663,40.74871595,-74.0404433,29509,Subscriber,1964,2
169,40:22.9,43:12.8,40.71958612,-74.04311746,40.71458404,-74.04281706,26293,Subscriber,1989,1
310,40:57.6,46:08.2,40.7141454,-74.0335519,40.71848892,-74.04772663,29229,Subscriber,1996,1
193,42:12.3,45:26.1,40.72533993,-74.06762213,40.7308971,-74.06391263,29303,Subscriber,1987,1
486,43:51.3,51:58.3,40.7272235,-74.0337589,40.7177325,-74.043845,26191,Subscriber,1981,1
197,46:04.2,49:21.6,40.7141454,-74.0335519,40.71458404,-74.04281706,26228,Subscriber,1980,1
2988,51:21.6,41:09.7,40.71649,-74.04105,40.71649,-74.04105,26195,Subscriber,1962,1
300,52:59.6,58:00.5,40.71848892,-74.04772663,40.7183552,-74.03891444,26173,Subscriber,1981,2
767,54:03.3,06:50.4,40.71958612,-74.04311746,40.71958612,-74.04311746,29525,Subscriber,1982,1
328,54:28.2,59:57.2,40.72568548,-74.04879034,40.71958612,-74.04311746,26225,Subscriber,1982,1
733,54:29.2,06:42.3,40.7443187,-74.0439909,40.7272235,-74.0337589,29508,Subscriber,1959,1
708,55:00.4,06:48.9,40.7443187,-74.0439909,40.7272235,-74.0337589,26171,Subscriber,1990,2
206,57:21.8,00:48.2,40.7272235,-74.0337589,40.7287448,-74.0321082,29298,Subscriber,1994,2
366,57:26.4,03:33.3,40.72601173,-74.05038893,40.71958612,-74.04311746,29674,Subscriber,1986,2
236,57:57.8,01:53.9,40.71458404,-74.04281706,40.7211236,-74.03805095,26293,Subscriber,1989,1
369,08:54.2,15:03.9,40.71653978,-74.04963791,40.72163014,-74.04996783,29677,Customer,1986,2
527,09:52.0,18:39.6,40.71958612,-74.04311746,40.7272235,-74.0337589,29296,Subscriber,1990,1
463,16:38.9,24:22.7,40.7242941,-74.0354826,40.71458404,-74.04281706,29290,Subscriber,1974,1
3049,17:54.4,08:44.1,40.7308971,-74.06391263,40.7308971,-74.06391263,26227,Subscriber,1969,1
297,20:44.0,25:41.1,40.71958612,-74.04311746,40.72759597,-74.04424731,29525,Subscriber,1986,1
492,25:08.0,33:20.5,40.7308971,-74.06391263,40.7246051,-74.07840595,26156,Subscriber,1967,1
295,25:11.9,30:06.9,40.7192517,-74.034234,40.7272235,-74.0337589,29297,Subscriber,1969,0
96,25:37.6,27:14.3,40.7272235,-74.0337589,40.7287448,-74.0321082,29296,Subscriber,1993,1
287,25:48.3,30:35.6,40.7211236,-74.03805095,40.71458404,-74.04281706,26206,Subscriber,1989,1
537,28:50.4,37:48.0,40.7127742,-74.0364857,40.71653978,-74.04963791,29669,Subscriber,1980,2
634,29:09.5,39:43.8,40.71958612,-74.04311746,40.7183552,-74.03891444,29652,Subscriber,1972,2
282,29:49.7,34:32.4,40.71241882,-74.03852552,40.7183552,-74.03891444,29446,Subscriber,1960,1
